lang,century_ah,death_ah,author_uri,author_translit,author_name,book_uri,title_translit,title_ar,genre_tags,n_versions,version_ids,version_files,book_path,book_yml,tafsir_flag,tafsir_reason
AR,850,831,0831ShamsDinBirmawi,ShamsDinBirmawi,Ibn Fulān al-Fulānī,0831ShamsDinBirmawi.Lamic,Lamic,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0018103-ara1,0831ShamsDinBirmawi.Lamic.Sham19Y0018103-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0831ShamsDinBirmawi/0831ShamsDinBirmawi.Lamic,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0831ShamsDinBirmawi/0831ShamsDinBirmawi.Lamic/0831ShamsDinBirmawi.Lamic.yml,0,
AR,850,831,0831ShamsDinBirmawi,ShamsDinBirmawi,Ibn Fulān al-Fulānī,0831ShamsDinBirmawi.Nubdha,Nubdha,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",0,,,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0831ShamsDinBirmawi/0831ShamsDinBirmawi.Nubdha,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0831ShamsDinBirmawi/0831ShamsDinBirmawi.Nubdha/0831ShamsDinBirmawi.Nubdha.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.ArbacunHadithan,ArbacunHadithan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0033674-ara1,0832TaqiFasi.ArbacunHadithan.ShamAY0033674-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.ArbacunHadithan,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.ArbacunHadithan/0832TaqiFasi.ArbacunHadithan.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.CiqdThamin,CiqdThamin,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,MMS00002-ara1 | Rafed0002209Vols-ara1 | Sham19Y0020989-ara1,0832TaqiFasi.CiqdThamin.MMS00002-ara1 | 0832TaqiFasi.CiqdThamin.Rafed0002209Vols-ara1.completed | 0832TaqiFasi.CiqdThamin.Sham19Y0020989-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.CiqdThamin,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.CiqdThamin/0832TaqiFasi.CiqdThamin.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.DhaylTaqyid,DhaylTaqyid,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK000680-ara1 | Shamela0008884-ara1,0832TaqiFasi.DhaylTaqyid.JK000680-ara1 | 0832TaqiFasi.DhaylTaqyid.Shamela0008884-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.DhaylTaqyid,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.DhaylTaqyid/0832TaqiFasi.DhaylTaqyid.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.MuntakhabMukhtar,MuntakhabMukhtar,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Kraken220303160938-ara1,0832TaqiFasi.MuntakhabMukhtar.Kraken220303160938-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.MuntakhabMukhtar,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.MuntakhabMukhtar/0832TaqiFasi.MuntakhabMukhtar.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.Muqnic,Muqnic,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,MMS00003-ara1,0832TaqiFasi.Muqnic.MMS00003-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.Muqnic,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.Muqnic/0832TaqiFasi.Muqnic.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.ShifaGharam,ShifaGharam,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0008362BK1-ara1,0832TaqiFasi.ShifaGharam.Shamela0008362BK1-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.ShifaGharam,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.ShifaGharam/0832TaqiFasi.ShifaGharam.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.Tacrif,Tacrif,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Kraken220824165557-ara1,0832TaqiFasi.Tacrif.Kraken220824165557-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.Tacrif,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.Tacrif/0832TaqiFasi.Tacrif.yml,0,
AR,850,832,0832TaqiFasi,TaqiFasi,al-Taqī al-Fāsī,0832TaqiFasi.ZuhurMuqtatafa,ZuhurMuqtatafa,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,MMS00004-ara1 | Masaha004654-ara1,0832TaqiFasi.ZuhurMuqtatafa.MMS00004-ara1 | 0832TaqiFasi.ZuhurMuqtatafa.Masaha004654-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.ZuhurMuqtatafa,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0832TaqiFasi/0832TaqiFasi.ZuhurMuqtatafa/0832TaqiFasi.ZuhurMuqtatafa.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.AsnaMatalib,AsnaMatalib,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Masaha001832-ara1 | Rafed0002614-ara1,0833IbnJazari.AsnaMatalib.Masaha001832-ara1 | 0833IbnJazari.AsnaMatalib.Rafed0002614-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.AsnaMatalib,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.AsnaMatalib/0833IbnJazari.AsnaMatalib.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.Cawali,Cawali,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0010831-ara1,0833IbnJazari.Cawali.Shamela0010831-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.Cawali,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.Cawali/0833IbnJazari.Cawali.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.DurraMudiyya,DurraMudiyya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK000887-ara1 | Shamela0007749-ara1,0833IbnJazari.DurraMudiyya.JK000887-ara1 | 0833IbnJazari.DurraMudiyya.Shamela0007749-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.DurraMudiyya,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.DurraMudiyya/0833IbnJazari.DurraMudiyya.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.GhayatNihaya,GhayatNihaya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK010283-ara1 | Shamela0012040-ara1,0833IbnJazari.GhayatNihaya.JK010283-ara1 | 0833IbnJazari.GhayatNihaya.Shamela0012040-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.GhayatNihaya,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.GhayatNihaya/0833IbnJazari.GhayatNihaya.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.Hidaya,Hidaya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",0,,,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.Hidaya,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.Hidaya/0833IbnJazari.Hidaya.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.ManaqibAsadGhalib,ManaqibAsadGhalib,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK011068-ara1 | Shamela0012752-ara1,0833IbnJazari.ManaqibAsadGhalib.JK011068-ara1 | 0833IbnJazari.ManaqibAsadGhalib.Shamela0012752-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.ManaqibAsadGhalib,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.ManaqibAsadGhalib/0833IbnJazari.ManaqibAsadGhalib.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.ManzumaJazariyya,ManzumaJazariyya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0012093-ara1,0833IbnJazari.ManzumaJazariyya.Shamela0012093-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.ManzumaJazariyya,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.ManzumaJazariyya/0833IbnJazari.ManzumaJazariyya.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.MatnTayyibatNashr,MatnTayyibatNashr,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0007795-ara1,0833IbnJazari.MatnTayyibatNashr.Shamela0007795-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.MatnTayyibatNashr,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.MatnTayyibatNashr/0833IbnJazari.MatnTayyibatNashr.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.MunjidMuqriyyin,MunjidMuqriyyin,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0008677-ara1,0833IbnJazari.MunjidMuqriyyin.Shamela0008677-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.MunjidMuqriyyin,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.MunjidMuqriyyin/0833IbnJazari.MunjidMuqriyyin.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.Nashr,Nashr,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0022642-ara1,0833IbnJazari.Nashr.Shamela0022642-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.Nashr,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.Nashr/0833IbnJazari.Nashr.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.TahbirTaysir,TahbirTaysir,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK009168-ara1 | Shamela0005556-ara1,0833IbnJazari.TahbirTaysir.JK009168-ara1 | 0833IbnJazari.TahbirTaysir.Shamela0005556-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.TahbirTaysir,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.TahbirTaysir/0833IbnJazari.TahbirTaysir.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.TamhidFiCulumTajwid,TamhidFiCulumTajwid,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0008194-ara1,0833IbnJazari.TamhidFiCulumTajwid.Shamela0008194-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.TamhidFiCulumTajwid,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.TamhidFiCulumTajwid/0833IbnJazari.TamhidFiCulumTajwid.yml,0,
AR,850,833,0833IbnJazari,IbnJazari,Ibn Fulān al-Fulānī,0833IbnJazari.ZahrFaih,ZahrFaih,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK010408-ara1 | Shamela0009102-ara1,0833IbnJazari.ZahrFaih.JK010408-ara1 | 0833IbnJazari.ZahrFaih.Shamela0009102-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.ZahrFaih,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833IbnJazari/0833IbnJazari.ZahrFaih/0833IbnJazari.ZahrFaih.yml,0,
AR,850,833,0833QadiShammac,QadiShammac,Ibn Fulān al-Fulānī,0833QadiShammac.MatalicTamam,MatalicTamam,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0036197-ara1,0833QadiShammac.MatalicTamam.ShamAY0036197-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833QadiShammac/0833QadiShammac.MatalicTamam,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833QadiShammac/0833QadiShammac.MatalicTamam/0833QadiShammac.MatalicTamam.yml,0,
AR,850,833,0833Shaybi,Shaybi,Ibn Fulān al-Fulānī,0833Shaybi.Sharaf,Sharaf,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,MMS00005-ara1,0833Shaybi.Sharaf.MMS00005-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833Shaybi/0833Shaybi.Sharaf,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0833Shaybi/0833Shaybi.Sharaf/0833Shaybi.Sharaf.yml,0,
AR,850,834,0834IbnHamzaFanari,IbnHamzaFanari,Ibn Fulān al-Fulānī,0834IbnHamzaFanari.FusulBadaic,FusulBadaic,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0098083-ara1,0834IbnHamzaFanari.FusulBadaic.Sham19Y0098083-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0834IbnHamzaFanari/0834IbnHamzaFanari.FusulBadaic,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0834IbnHamzaFanari/0834IbnHamzaFanari.FusulBadaic/0834IbnHamzaFanari.FusulBadaic.yml,0,
AR,850,834,0834IbnHamzaFanari,IbnHamzaFanari,Ibn Fulān al-Fulānī,0834IbnHamzaFanari.MisbahUns,MisbahUns,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shia004692-ara1,0834IbnHamzaFanari.MisbahUns.Shia004692-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0834IbnHamzaFanari/0834IbnHamzaFanari.MisbahUns,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0834IbnHamzaFanari/0834IbnHamzaFanari.MisbahUns/0834IbnHamzaFanari.MisbahUns.yml,0,
AR,850,835,0835ShihabDinIbnJazari,ShihabDinIbnJazari,Ibn Fulān al-Fulānī,0835ShihabDinIbnJazari.SharhTayyibatNashr,SharhTayyibatNashr,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0029596-ara1,0835ShihabDinIbnJazari.SharhTayyibatNashr.Shamela0029596-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0835ShihabDinIbnJazari/0835ShihabDinIbnJazari.SharhTayyibatNashr,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0835ShihabDinIbnJazari/0835ShihabDinIbnJazari.SharhTayyibatNashr/0835ShihabDinIbnJazari.SharhTayyibatNashr.yml,0,
AR,850,836,0836FaqihYusuf,FaqihYusuf,al-Faqīh Yūsuf,0836FaqihYusuf.ThamaratYanica,ThamaratYanica,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Zaydiyya0000274-ara1,0836FaqihYusuf.ThamaratYanica.Zaydiyya0000274-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0836FaqihYusuf/0836FaqihYusuf.ThamaratYanica,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0836FaqihYusuf/0836FaqihYusuf.ThamaratYanica/0836FaqihYusuf.ThamaratYanica.yml,0,
AR,850,837,0837IbnHijjaHamawi,IbnHijjaHamawi,Ibn Ḥijjaŧ al-Ḥamawī,0837IbnHijjaHamawi.BulughAmal,BulughAmal,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK010567-ara1 | Shamela0000567-ara1,0837IbnHijjaHamawi.BulughAmal.JK010567-ara1 | 0837IbnHijjaHamawi.BulughAmal.Shamela0000567-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.BulughAmal,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.BulughAmal/0837IbnHijjaHamawi.BulughAmal.yml,0,
AR,850,837,0837IbnHijjaHamawi,IbnHijjaHamawi,Ibn Ḥijjaŧ al-Ḥamawī,0837IbnHijjaHamawi.DhaylThamaratAwraq,DhaylThamaratAwraq,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK009204BK2-ara1 | Shamela0011056BK2-ara1,0837IbnHijjaHamawi.DhaylThamaratAwraq.JK009204BK2-ara1 | 0837IbnHijjaHamawi.DhaylThamaratAwraq.Shamela0011056BK2-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.DhaylThamaratAwraq,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.DhaylThamaratAwraq/0837IbnHijjaHamawi.DhaylThamaratAwraq.yml,0,
AR,850,837,0837IbnHijjaHamawi,IbnHijjaHamawi,Ibn Ḥijjaŧ al-Ḥamawī,0837IbnHijjaHamawi.KhizanatAdab,KhizanatAdab,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK001305-ara1 | Shamela0008675-ara1,0837IbnHijjaHamawi.KhizanatAdab.JK001305-ara1 | 0837IbnHijjaHamawi.KhizanatAdab.Shamela0008675-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.KhizanatAdab,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.KhizanatAdab/0837IbnHijjaHamawi.KhizanatAdab.yml,0,
AR,850,837,0837IbnHijjaHamawi,IbnHijjaHamawi,Ibn Ḥijjaŧ al-Ḥamawī,0837IbnHijjaHamawi.QahwatInsha,QahwatInsha,Qahwaŧ al-inšāʾ,"src@keyword, src@keyword, src@keyword",2,Kraken220413030901-ara1 | MMS00006-ara1,0837IbnHijjaHamawi.QahwatInsha.Kraken220413030901-ara1 | 0837IbnHijjaHamawi.QahwatInsha.MMS00006-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.QahwatInsha,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.QahwatInsha/0837IbnHijjaHamawi.QahwatInsha.yml,0,
AR,850,837,0837IbnHijjaHamawi,IbnHijjaHamawi,Ibn Ḥijjaŧ al-Ḥamawī,0837IbnHijjaHamawi.ThamaratAwraq,ThamaratAwraq,Ṭīb al-maḏāq min ṯamarāt al-awrāq,"src@keyword, src@keyword, src@keyword",2,JK009204BK1-ara1 | Shamela0011056BK1-ara1,0837IbnHijjaHamawi.ThamaratAwraq.JK009204BK1-ara1 | 0837IbnHijjaHamawi.ThamaratAwraq.Shamela0011056BK1-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.ThamaratAwraq,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnHijjaHamawi/0837IbnHijjaHamawi.ThamaratAwraq/0837IbnHijjaHamawi.ThamaratAwraq.yml,0,
AR,850,837,0837IbnMuqri,IbnMuqri,Ibn Fulān al-Fulānī,0837IbnMuqri.RawdTalib,RawdTalib,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",0,,,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnMuqri/0837IbnMuqri.RawdTalib,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnMuqri/0837IbnMuqri.RawdTalib/0837IbnMuqri.RawdTalib.yml,0,
AR,850,837,0837IbnNajiTannukhi,IbnNajiTannukhi,Ibn Fulān al-Fulānī,0837IbnNajiTannukhi.Sharh,Sharh,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0014555-ara1,0837IbnNajiTannukhi.Sharh.Sham19Y0014555-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnNajiTannukhi/0837IbnNajiTannukhi.Sharh,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837IbnNajiTannukhi/0837IbnNajiTannukhi.Sharh/0837IbnNajiTannukhi.Sharh.yml,0,
AR,850,837,0837JamalDinSancani,JamalDinSancani,Ibn Fulān al-Fulānī,0837JamalDinSancani.BurudDafiya,BurudDafiya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0037087-ara1,0837JamalDinSancani.BurudDafiya.ShamAY0037087-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837JamalDinSancani/0837JamalDinSancani.BurudDafiya,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0837JamalDinSancani/0837JamalDinSancani.BurudDafiya/0837JamalDinSancani.BurudDafiya.yml,0,
AR,850,838,0838ShihabDinDalji,ShihabDinDalji,Ibn Fulān al-Fulānī,0838ShihabDinDalji.Falaka,Falaka,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0036075-ara1,0838ShihabDinDalji.Falaka.Shamela0036075-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0838ShihabDinDalji/0838ShihabDinDalji.Falaka,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0838ShihabDinDalji/0838ShihabDinDalji.Falaka/0838ShihabDinDalji.Falaka.yml,0,
AR,850,840,0840IbnCabdAllahJundariImamMurtada,IbnCabdAllahJundariImamMurtada,Ibn Fulān al-Fulānī,0840IbnCabdAllahJundariImamMurtada.Azhar,Azhar,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",0,,,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnCabdAllahJundariImamMurtada/0840IbnCabdAllahJundariImamMurtada.Azhar,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnCabdAllahJundariImamMurtada/0840IbnCabdAllahJundariImamMurtada.Azhar/0840IbnCabdAllahJundariImamMurtada.Azhar.yml,0,
AR,850,840,0840IbnCabdAllahJundariImamMurtada,IbnCabdAllahJundariImamMurtada,Ibn Fulān al-Fulānī,0840IbnCabdAllahJundariImamMurtada.TabaqatMuctazila,TabaqatMuctazila,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0034646-ara1,0840IbnCabdAllahJundariImamMurtada.TabaqatMuctazila.ShamAY0034646-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnCabdAllahJundariImamMurtada/0840IbnCabdAllahJundariImamMurtada.TabaqatMuctazila,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnCabdAllahJundariImamMurtada/0840IbnCabdAllahJundariImamMurtada.TabaqatMuctazila/0840IbnCabdAllahJundariImamMurtada.TabaqatMuctazila.yml,0,
AR,850,840,0840IbnWazirYamani,IbnWazirYamani,Ibn al-Wazīr,0840IbnWazirYamani.CawasimWaQawasim,CawasimWaQawasim,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0029677-ara1,0840IbnWazirYamani.CawasimWaQawasim.Shamela0029677-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnWazirYamani/0840IbnWazirYamani.CawasimWaQawasim,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnWazirYamani/0840IbnWazirYamani.CawasimWaQawasim/0840IbnWazirYamani.CawasimWaQawasim.yml,0,
AR,850,840,0840IbnWazirYamani,IbnWazirYamani,Ibn al-Wazīr,0840IbnWazirYamani.ItharHaqq,ItharHaqq,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK000966-ara1 | ShamAY0001238-ara1 | Shamela0005937-ara1,0840IbnWazirYamani.ItharHaqq.JK000966-ara1 | 0840IbnWazirYamani.ItharHaqq.ShamAY0001238-ara1 | 0840IbnWazirYamani.ItharHaqq.Shamela0005937-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnWazirYamani/0840IbnWazirYamani.ItharHaqq,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnWazirYamani/0840IbnWazirYamani.ItharHaqq/0840IbnWazirYamani.ItharHaqq.yml,0,
AR,850,840,0840IbnWazirYamani,IbnWazirYamani,Ibn al-Wazīr,0840IbnWazirYamani.RawdBasim,RawdBasim,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,ShamAY0000028-ara1 | Shamela0036427-ara1 | Zaydiyya0000084-ara1,0840IbnWazirYamani.RawdBasim.ShamAY0000028-ara1 | 0840IbnWazirYamani.RawdBasim.Shamela0036427-ara1 | 0840IbnWazirYamani.RawdBasim.Zaydiyya0000084-ara1,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnWazirYamani/0840IbnWazirYamani.RawdBasim,/Volumes/LaCie/openiti_corpus/AR/0850AH/data/0840IbnWazirYamani/0840IbnWazirYamani.RawdBasim/0840IbnWazirYamani.RawdBasim.yml,0,
